age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job1,marital1,education1,housing1,loan1,contact1,month1,day_of_week1,poutcome1
35,SERVICES,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,APR,THU,2.0,6,1,SUCCESS,-1.8,93.749,-34.6,0.644,5008.7,True,7,1,5,2,0,0,0,2,2
52,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,4,1,6,2,0,1,6,0,1
33,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,THU,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,4,1,6,0,0,1,6,2,1
32,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,MAY,MON,3.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,True,1,1,0,0,0,0,6,1,1
35,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,True,4,1,6,2,0,0,0,2,1
54,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,AUG,FRI,1.0,999,1,FAILURE,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,True,0,1,6,2,2,0,1,0,0
27,SERVICES,SINGLE,HIGH.SCHOOL,UNKNOWN,NO,NO,CELLULAR,JUL,TUE,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,7,2,3,0,0,0,3,3,1
52,MANAGEMENT,MARRIED,PROFESSIONAL.COURSE,NO,YES,YES,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,4,1,5,2,2,1,6,3,1
32,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,True,0,1,6,2,2,0,1,0,1
36,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,MAY,THU,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,0,2,3,2,0,0,6,2,0
27,ADMIN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,0,1,5,0,0,0,6,2,1
39,BLUECOLLAR,SINGLE,BASIC.9Y,NO,YES,NO,CELLULAR,NOV,MON,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,1,2,2,2,0,0,7,1,1
34,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,APR,FRI,3.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,2,1,6,0,2,0,0,0,1
35,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,1,1,2,2,0,1,6,4,1
32,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,0,2,6,0,0,1,6,4,1
42,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,AUG,WED,1.0,999,1,FAILURE,-2.9,92.20100000000001,-31.4,0.879,5076.2,True,9,1,5,0,0,0,1,4,0
42,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,NOV,MON,2.0,999,1,FAILURE,-0.1,93.2,-42.0,4.191,5195.8,True,0,1,3,0,0,0,7,1,0
37,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,4,2,6,2,0,1,6,0,1
34,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,NOV,FRI,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,True,0,1,6,2,2,0,7,0,1
27,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,True,0,2,3,2,0,0,3,2,1
49,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,JUN,THU,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,1,1,2,0,0,1,4,2,1
35,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,TUE,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,6,0,0,1,6,3,1
22,BLUECOLLAR,SINGLE,BASIC.9Y,NO,YES,NO,TELEPHONE,JUL,MON,7.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,1,2,2,2,0,1,3,1,1
45,HOUSEMAID,DIVORCED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,3,0,6,2,0,1,6,2,1
29,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,1,3,2,0,1,3,4,1
59,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,AUG,WED,3.0,999,1,FAILURE,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,True,9,1,5,2,0,1,1,4,0
55,RETIRED,DIVORCED,BASIC.6Y,UNKNOWN,NO,NO,TELEPHONE,JUN,MON,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,True,5,0,1,0,0,1,4,1,1
32,BLUECOLLAR,MARRIED,UNKNOWN,NO,NO,NO,CELLULAR,NOV,THU,4.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,1,1,7,0,0,0,7,2,1
49,BLUECOLLAR,DIVORCED,UNKNOWN,UNKNOWN,YES,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,1,0,7,2,0,0,3,4,1
43,ADMIN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,JUN,THU,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,0,1,5,2,0,1,4,2,1
47,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,MAY,FRI,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.25,5099.1,True,1,1,3,2,0,0,6,0,1
41,BLUECOLLAR,DIVORCED,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,1,0,2,2,0,0,6,2,1
50,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,YES,NO,TELEPHONE,MAY,MON,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,2,2,0,1,6,1,1
46,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,TUE,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,2,1,6,2,0,0,7,3,1
32,SERVICES,MARRIED,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,MAY,WED,9.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,7,1,3,2,2,1,6,4,1
47,RETIRED,SINGLE,BASIC.6Y,UNKNOWN,YES,YES,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,5,2,1,2,2,0,3,1,1
54,ADMIN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,NO,YES,TELEPHONE,MAY,THU,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,0,1,6,0,2,1,6,2,1
29,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,APR,MON,3.0,999,1,FAILURE,-1.8,93.749,-34.6,0.645,5008.7,True,9,1,6,0,0,0,0,1,0
33,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,APR,THU,6.0,999,0,NONEXISTENT,-1.8,93.749,-34.6,0.659,5008.7,True,0,1,6,0,0,0,0,2,1
31,STUDENT,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUL,FRI,3.0,6,2,SUCCESS,-1.7,94.215,-40.3,0.885,4991.6,True,8,2,6,0,0,0,3,0,2
27,BLUECOLLAR,SINGLE,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,TUE,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,1,2,2,2,0,0,6,3,0
25,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-1.1,94.76700000000001,-50.8,1.041,4963.6,True,8,2,3,0,0,0,7,2,1
34,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,WED,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,9,1,6,2,0,0,7,4,1
35,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,MON,5.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,3,0,0,1,6,1,1
37,SERVICES,MARRIED,BASIC.9Y,UNKNOWN,YES,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,True,7,1,2,2,0,1,6,4,1
34,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,AUG,WED,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.967,5228.1,True,9,2,6,2,2,0,1,4,1
33,BLUECOLLAR,SINGLE,BASIC.4Y,NO,NO,YES,CELLULAR,MAY,TUE,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,1,2,0,0,2,0,6,3,0
54,SELFEMPLOYED,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,AUG,THU,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,6,1,3,2,0,0,1,2,1
30,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,NOV,WED,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,True,1,1,2,2,0,0,7,4,0
40,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,JUN,MON,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,1,1,0,0,0,1,4,1,1
37,TECHNICIAN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,APR,THU,2.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.41,5099.1,True,9,2,3,2,0,0,0,2,1
34,HOUSEMAID,DIVORCED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,APR,FRI,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,3,0,6,2,2,0,0,0,1
25,UNEMPLOYED,MARRIED,HIGH.SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,CELLULAR,JUL,FRI,10.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,10,1,3,1,1,0,3,0,1
59,RETIRED,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,THU,18.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.962,5228.1,True,5,1,6,2,0,0,1,2,1
25,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,SEP,THU,1.0,1,1,SUCCESS,-3.4,92.37899999999999,-29.8,0.809,5017.5,True,0,2,6,2,0,0,9,2,2
58,UNEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,THU,2.0,999,0,NONEXISTENT,-1.1,94.76700000000001,-50.8,1.041,4963.6,True,10,1,6,2,0,0,7,2,1
42,BLUECOLLAR,SINGLE,BASIC.4Y,NO,UNKNOWN,UNKNOWN,TELEPHONE,JUL,FRI,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,2,0,1,1,1,3,0,1
33,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,9,1,6,2,0,0,6,1,1
50,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,True,1,1,0,2,0,0,1,0,1
39,BLUECOLLAR,MARRIED,BASIC.6Y,NO,NO,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,1,1,1,0,0,1,6,2,1
30,TECHNICIAN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,MON,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,2,3,0,0,0,1,1,1
33,MANAGEMENT,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,4,1,3,2,0,1,6,4,1
33,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,4,1,6,0,0,1,6,0,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,9,1,5,2,0,1,6,4,1
36,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,FRI,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,4,1,6,2,0,1,6,0,1
44,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,2,1,6,2,2,0,7,2,1
57,RETIRED,MARRIED,BASIC.4Y,NO,YES,YES,TELEPHONE,APR,TUE,4.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,5,1,0,2,2,1,0,3,1
40,BLUECOLLAR,MARRIED,BASIC.6Y,UNKNOWN,NO,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,1,1,1,0,0,1,6,3,1
42,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,MAY,FRI,9.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,1,1,2,0,0,1,6,0,1
41,SELFEMPLOYED,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,MAY,WED,17.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,6,2,6,2,2,1,6,4,1
41,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,-1.7,94.027,-38.3,0.904,4991.6,True,2,1,6,2,0,0,1,2,1
33,SERVICES,MARRIED,PROFESSIONAL.COURSE,NO,YES,YES,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.962,5228.1,True,7,1,5,2,2,0,1,2,1
32,TECHNICIAN,SINGLE,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,JUL,WED,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,9,2,3,0,0,1,3,4,1
45,UNEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,10,1,6,0,0,1,6,3,1
29,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUN,THU,3.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.26,5076.2,True,9,2,6,0,0,0,4,2,1
35,TECHNICIAN,SINGLE,BASIC.9Y,NO,NO,NO,CELLULAR,NOV,WED,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,True,9,2,2,0,0,0,7,4,0
35,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,SEP,WED,2.0,18,2,FAILURE,-1.1,94.199,-37.5,0.8859999999999999,4963.6,True,0,1,6,2,0,0,9,4,0
86,RETIRED,MARRIED,UNKNOWN,UNKNOWN,YES,YES,CELLULAR,SEP,TUE,1.0,7,4,SUCCESS,-1.1,94.199,-37.5,0.877,4963.6,True,5,1,7,2,2,0,9,3,2
45,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,AUG,FRI,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,0,1,6,0,0,0,1,0,1
34,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,YES,TELEPHONE,MAY,FRI,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,9,1,5,0,2,1,6,0,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,NOV,MON,2.0,999,0,NONEXISTENT,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,True,9,1,5,2,0,0,7,1,1
50,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,MAY,WED,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,1,1,0,2,0,0,6,4,0
28,MANAGEMENT,SINGLE,BASIC.9Y,NO,YES,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,4,2,2,2,0,1,6,2,1
33,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,THU,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,0,1,6,2,0,1,6,2,1
42,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,9,1,6,2,0,0,6,4,1
43,BLUECOLLAR,MARRIED,BASIC.6Y,NO,NO,NO,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,1,1,1,0,0,1,6,0,1
42,SERVICES,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,DEC,WED,1.0,6,1,SUCCESS,-3.0,92.713,-33.0,0.715,5023.5,True,7,1,6,0,0,0,2,4,2
56,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,NO,YES,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,1,1,0,0,2,0,1,2,1
29,STUDENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,8,2,6,2,0,0,3,2,1
31,HOUSEMAID,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,WED,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,3,2,3,2,0,0,3,4,1
31,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,2,3,2,0,0,3,2,1
28,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,1,1,0,0,0,0,6,3,1
43,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,1,6,2,2,1,3,3,1
44,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,0,2,3,2,0,0,6,4,1
43,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,MON,22.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,1,3,2,0,0,3,1,1
41,RETIRED,SINGLE,BASIC.4Y,NO,YES,NO,CELLULAR,OCT,FRI,1.0,999,0,NONEXISTENT,-1.1,94.601,-49.5,0.9420000000000001,4963.6,True,5,2,0,2,0,0,8,0,1
31,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,AUG,TUE,1.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.883,5076.2,True,0,2,6,0,0,1,1,3,1
59,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,MAY,THU,9.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,0,1,6,2,2,1,6,2,1
32,HOUSEMAID,SINGLE,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,CELLULAR,JUL,TUE,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,3,2,6,2,0,0,3,3,1
24,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUN,TUE,1.0,999,1,FAILURE,-1.7,94.055,-39.8,0.737,4991.6,True,8,2,3,0,0,0,4,3,0
31,BLUECOLLAR,SINGLE,BASIC.9Y,NO,NO,NO,TELEPHONE,JUN,WED,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,1,2,2,0,0,1,4,4,1
38,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,YES,CELLULAR,NOV,THU,4.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,0,2,3,2,2,0,7,2,1
37,MANAGEMENT,DIVORCED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,4,0,6,2,0,0,6,1,1
33,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,JUL,FRI,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,0,1,6,2,0,1,3,0,1
27,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,JUL,MON,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,0,2,6,2,2,0,3,1,1
34,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,7,1,3,0,0,1,6,2,1
46,SELFEMPLOYED,MARRIED,BASIC.6Y,UNKNOWN,YES,NO,CELLULAR,NOV,TUE,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,6,1,1,2,0,0,7,3,0
30,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,0,1,3,0,0,0,3,4,1
31,UNEMPLOYED,SINGLE,BASIC.4Y,NO,NO,NO,CELLULAR,NOV,FRI,8.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,True,10,2,0,0,0,0,7,0,1
56,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,4,1,6,0,2,1,6,4,1
52,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,7,1,3,0,0,0,3,4,1
30,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.966,5228.1,True,9,1,5,2,0,1,3,2,1
34,BLUECOLLAR,MARRIED,BASIC.6Y,NO,NO,NO,TELEPHONE,JUN,FRI,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.947,5228.1,True,1,1,1,0,0,1,4,0,1
31,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,OCT,THU,1.0,999,0,NONEXISTENT,-3.4,92.431,-26.9,0.722,5017.5,True,0,1,3,0,0,0,8,2,1
33,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,FRI,1.0,12,1,SUCCESS,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,True,0,1,6,2,0,0,7,0,2
33,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,APR,WED,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.415,5099.1,True,0,2,6,2,2,1,0,4,1
30,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,13.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,9,2,6,2,0,0,1,1,1
28,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,APR,FRI,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,0,2,6,0,0,0,0,0,1
24,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,TUE,4.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,9,2,5,0,0,1,6,3,1
41,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,YES,CELLULAR,MAY,WED,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,1,1,0,2,2,0,6,4,1
